precision,recall,f1-score,kappa,last_precision,last_recall,last_f1-score,last_kappa,precision_pred_0_with_drift,precision_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift
0.483,0.483,0.483,0.0024158131565338,0.498,0.498,0.498,0.0111881500157579,0.5048413892381238,0.5041816495261784,0.5048413892381238,0.5041816495261784,0.5048413892381238,0.5041816495261784,0.04614547949428022,0.0710809168815948
0.454,0.454,0.454,0.0,0.505,0.505,0.505,0.0402215052429112,0.5060540144351012,0.4860799409305943,0.5060540144351012,0.4860799409305943,0.5060540144351012,0.4860799409305943,0.04739288577415799,0.049651578837563444
0.41,0.41,0.41,0.0,0.502,0.502,0.502,0.0491537850552942,0.49021074481927246,0.48422408248733817,0.49021074481927246,0.48422408248733817,0.49021074481927246,0.48422408248733817,0.04661378866752541,0.051247432232853676
0.479,0.479,0.479,0.0108446361579003,0.458,0.458,0.458,0.0,0.49536439909973956,0.5221149337724457,0.49536439909973956,0.5221149337724457,0.49536439909973956,0.5221149337724457,0.0658604674505624,0.06738616699074176
0.605,0.605,0.605,0.0444627219507475,0.433,0.433,0.433,0.0,0.6108325304838569,0.6619282812685607,0.6108325304838569,0.6619282812685607,0.6108325304838569,0.6619282812685607,0.1060060163043728,0.10840690893406434
0.757,0.757,0.757,0.0749200548195523,0.437,0.437,0.437,0.0,0.7694146969745389,0.7951690713655244,0.7694146969745389,0.7951690713655244,0.7694146969745389,0.7951690713655244,0.10257137633732005,0.06268599705350633
0.845,0.845,0.845,0.0,0.477,0.477,0.477,0.0,0.815023503392075,0.8140607708617492,0.815023503392075,0.8140607708617492,0.815023503392075,0.8140607708617492,0.04122434510410449,0.009683263489821316
0.836,0.836,0.836,0.0,0.483,0.483,0.483,0.0024158131565338,0.8131870656847986,0.8094597535660223,0.8131870656847986,0.8094597535660223,0.8131870656847986,0.8094597535660223,-0.0021075302046276406,-0.0069308789794200925
0.831,0.831,0.831,0.0,0.454,0.454,0.454,0.0,0.8183419891688116,0.8063640442901262,0.8183419891688116,0.8063640442901262,0.8183419891688116,0.8063640442901262,0.03953941334790438,-0.011889373319056068
0.831,0.831,0.831,0.0,0.41,0.41,0.41,0.0,0.8030229449792401,0.7950045184218892,0.8030229449792401,0.7950045184218892,0.8030229449792401,0.7950045184218892,-0.0007080548843580126,-0.013054153838740186
0.814,0.814,0.8140000000000001,0.0,0.479,0.479,0.479,0.0108446361579003,0.7796815747238612,0.7914942439420916,0.7796815747238612,0.7914942439420916,0.7796815747238612,0.7914942439420916,0.002335458359972096,-0.013054153838740186
0.801,0.801,0.801,0.0,0.605,0.605,0.605,0.0444627219507475,0.7648960666385378,0.7684370874195467,0.7648960666385378,0.7684370874195467,0.7648960666385378,0.7684370874195467,0.0012740907525268699,-0.0018400713643093622
